Name,Flux,Error flux
Hgamma,0.9941367190819209,0.06600361087640944
Hbeta,2.8855376697753745,0.1389881141255427
Halpha,13.817473174019698,0.1767845697769005
[SII]6716,2.9021701258265074,0.07939664028054098
[SII]6731,1.9797477575916507,0.03961405133708084
HeII4687,0.061621288386629426,0.023837975067306724
HeI5876,0.3491609981320965,0.06812020075939486
[OIII]5007_d,1.9032972366697223,0.1320304623737632
[OI]6300_d,0.39777431969836335,0.024225406005472006
[NII]6583_d,5.001820919619284,0.08506235733037362
