,SNR,Signal,Noise
Component_1,12.665,0.133,0.010
Component_2,30.925,0.399,0.013
Component_3,32.995,0.408,0.012
Component_4,32.525,0.511,0.016
Component_5,16.034,0.175,0.011
Component_6,39.139,0.538,0.014
Component_7,48.617,0.688,0.014
