,SNR,Signal,Noise
Component_1,106.733,0.972,0.009
Component_2,141.633,1.983,0.014
Component_3,166.035,2.635,0.016
Component_4,263.539,8.166,0.031
Component_5,36.285,0.718,0.020
Component_6,176.946,2.687,0.015
Component_7,226.779,6.017,0.027
