,SNR,Signal,Noise
Component_1,8.268,0.129,0.016
Component_2,35.237,0.400,0.011
Component_3,16.757,0.283,0.017
Component_4,17.524,0.320,0.018
Component_5,4.198,0.080,0.019
Component_6,26.797,0.598,0.022
Component_7,97.912,1.734,0.018
