Name,Flux,Error flux
Hgamma,0.3465443340674484,0.02521707752041604
Hbeta,1.0710932068991785,0.10591193228794737
Halpha,7.346916604018281,0.13812197167060788
[SII]6716,1.0530017734136599,0.027377144808945708
[SII]6731,0.8433517751239415,0.03211342663300004
HeII4687,0.012626828762737666,0.012895666671014466
HeI5876,0.1981654636409593,0.03134002978106338
[OIII]5007_d,1.0342981263072384,0.07140329642780603
[OI]6300_d,0.22418260535462234,0.03330656360625826
[NII]6583_d,2.673802335024379,0.054947445278467795
