,SNR,SNR,SNR,SNR,SNR,Signal,Signal,Signal,Signal,Signal,Noise,Noise,Noise,Noise,Noise
,Spectrum_1,Spectrum_2,Spectrum_3,Spectrum_4,Spectrum_5,Spectrum_1,Spectrum_2,Spectrum_3,Spectrum_4,Spectrum_5,Spectrum_1,Spectrum_2,Spectrum_3,Spectrum_4,Spectrum_5
Continuum_1,7.889,6.240,6.930,5.491,5.067,0.093,0.065,0.076,0.057,0.057,0.012,0.010,0.011,0.010,0.011
Continuum_2,12.049,8.210,9.292,7.502,7.715,0.091,0.059,0.067,0.051,0.052,0.008,0.007,0.007,0.007,0.007
Continuum_3,12.577,8.743,8.746,6.259,8.181,0.087,0.053,0.058,0.041,0.048,0.007,0.006,0.007,0.007,0.006
