,SNR,SNR,SNR,SNR,Signal,Signal,Signal,Signal,Noise,Noise,Noise,Noise
,Spectrum_1,Spectrum_2,Spectrum_3,Spectrum_4,Spectrum_1,Spectrum_2,Spectrum_3,Spectrum_4,Spectrum_1,Spectrum_2,Spectrum_3,Spectrum_4
Continuum_1,7.658,5.521,12.163,4.049,0.337,0.253,0.817,0.183,0.044,0.046,0.067,0.045
Continuum_2,10.304,10.139,20.851,8.423,0.317,0.269,0.872,0.247,0.031,0.027,0.042,0.029
Continuum_3,10.310,9.860,26.242,11.080,0.248,0.220,0.821,0.213,0.024,0.022,0.031,0.019
