Name,Flux,Error_flux
Hgamma,132.98826505566672,49.410443967541994
Hbeta,36.393465063856574,8.628097949174458
Halpha,206.00608915366266,40.62766564526371
[SII]6716,36.37248668913764,1.0313325642595086
[SII]6731,26.84925307457139,0.9586341770387082
HeII4687,1.0864756323636604,0.4757907949597146
HeI5876,2.0870951218900657,1.205088659341019
[OIII]4959,2.7765599680658415,0.9722668339489013
[OIII]5007,8.329679904197524,0.9722668339489013
[OI]6300,4.612209099660059,0.8986357652446235
[OI]6364,1.5374030332200197,0.8986357652446235
[NII]6548,26.060346574860638,1.9171266995828649
[NII]6583,78.18103972458192,1.9171266995828649
