,SNR,Signal,Noise
Component_1,561.222,193.969,0.346
Component_2,,0.000,
Component_3,56.095,193.219,3.444
Component_4,79.284,162.018,2.044
Component_5,187.472,214.726,1.145
Component_6,129.587,29.547,0.228
