,SNR,Signal,Noise
Component_1,242.295,75.796,0.313
Component_2,,0.000,
Component_3,6.247,6.954,1.113
Component_4,8.774,5.389,0.614
Component_5,19.522,11.008,0.564
Component_6,29.066,7.635,0.263
