,SNR,Signal,Noise
Component_1,158.180,21.422,0.135
Component_2,,0.000,
Component_3,68.704,33.991,0.495
Component_4,73.844,24.982,0.338
Component_5,111.287,30.216,0.272
Component_6,41.448,5.482,0.132
