,SNR,Signal,Noise
Component_1,77.592,22.609,0.291
Component_2,-7.961,-9.856,1.238
Component_3,2.860,1.982,0.693
Component_4,2.153,2.591,1.203
Component_5,7.599,4.385,0.577
Component_6,9.983,2.458,0.246
