,SNR,Signal,Noise
Component_1,0.716,0.257,0.359
Component_2,,0.000,
Component_3,-0.399,-0.275,0.689
Component_4,2.383,1.419,0.595
Component_5,2.187,0.889,0.407
Component_6,1.549,0.275,0.177
