,SNR,Signal,Noise
Component_1,35.819,0.366,0.010
Component_2,37.069,1.010,0.027
Component_3,34.694,0.476,0.014
Component_4,9.390,0.096,0.010
Component_5,3.918,0.058,0.015
Component_6,28.116,0.365,0.013
Component_7,39.113,0.844,0.022
