Name,Flux,Error flux
Hgamma,0.8947678116025071,0.17596278721911068
Hbeta,2.0494078735856833,0.18519095597249063
Halpha,10.390170102696473,0.2854409242514023
[SII]6716,2.2089720435475435,0.07375586936028845
[SII]6731,1.6841349568245543,0.08709992424958106
HeII4687,0.0013588773165311664,0.029715572495343512
HeI5876,0.2054278337977965,0.04237937511496285
[OIII]5007_d,1.065681274930705,0.08880079689243994
[OI]6300_d,0.5136348059156094,0.07616812734202884
[NII]6583_d,9.993499010661097,0.2484711702260854
