,SNR,Signal,Noise
Spettro_1,,,
Spettro_2,,,
Spettro_3,,,
Spettro_4,,,
Spettro_5,,,
Spettro_6,9.429,0.631,0.067
Spettro_7,61.251,2.336,0.038
Spettro_8,31.274,1.339,0.043
Spettro_9,13.702,0.705,0.051
Spettro_10,7.011,0.303,0.043
Spettro_11,7.966,0.355,0.045
Spettro_12,4.947,0.229,0.046
Spettro_13,3.072,0.089,0.029
Spettro_14,,,
Spettro_15,,,
Spettro_16,,,
Spettro_17,,,
Spettro_18,,,
Spettro_19,,,
Spettro_20,,,
