Name,Flux,Error_flux
Hgamma,2.3685791084834125,3.731317426817933
Hbeta,5.815275124298574,2.8853430852848456
Halpha,20.78153672246247,3.3221032948935494
[SII]6731_d1,1.3454302935604063,4.673562548620679
[SII]6731_d2,3.536822324865631,4.937565558990214
HeII4687,0.0,2.7670471162699797
HeI5876,0.6182391320640777,1.895712865419523
[OIII]4959,1.2217408268822707,0.821134913411594
[OIII]5007,3.665222480646812,2.4634047402347816
[OI]6300,0.2777724028698497,1.5872174392493874
[OI]6364,0.09259080095661658,0.5290724797497958
[NII]6548,2.9481366169717913,0.7691378764813993
[NII]6583,8.844409850915374,2.307413629444198
