Name,Flux,Error flux
Hgamma,4.188487616409855,0.05282346107915914
Hbeta,9.86359428491838,0.09070608033553008
Halpha,32.96352279100877,0.08527456719145644
[SII]6731_d1,0.9850609850705482,0.044449836571158474
[SII]6731_d2,3.9130137978044637,0.05255806346406146
HeII4687,0.10794416097733602,0.0031314367185024516
HeI5876,1.3109772982380576,0.01172896114385475
[OIII]5007_d,17.38784986853272,0.09194513102235
[OI]6300_d,0.4307120522130306,0.0042323943361105894
[NII]6583_d,9.104268329516643,0.03569393694773481
