Name,Flux,Error flux
Hgamma,1.8093118589072035,0.029059109150803654
Hbeta,4.114510946335773,0.06176412759536735
Halpha,13.534544888019944,0.0645460283801233
[SII]6731_d1,0.46008806910342076,0.026420931389668254
[SII]6731_d2,2.8218011912637118,0.030514219001098592
HeII4687,0.033994828167029645,0.005043772945929585
HeI5876,0.4610925988793104,0.0045943380893123656
[OIII]5007_d,4.177775689272928,0.03841745527427385
[OI]6300_d,0.32759899992910807,0.0037847749604152463
[NII]6583_d,5.084309033274866,0.01948160234919905
