Name,Flux,Error flux
Hgamma,0.8593881131185536,0.006053943981847797
Hbeta,2.1099478157332086,0.00780043673444564
Halpha,7.540134744773144,0.004068221552907057
[SII]6731_d1,0.48816051664648163,0.008625172567940348
[SII]6731_d2,1.2832601002496495,0.011053169485039177
HeII4687,0.0,0.0008645313664641356
HeI5876,0.22431480513258584,0.001398447060792958
[OIII]5007_d,1.7731297893722209,0.006829123786527999
[OI]6300_d,0.1343783425957523,0.001664731148282515
[NII]6583_d,4.278672484107385,0.0042647379979590585
