Name,Chi squared,Dof,Chi reduced
Halpha,1346.3627677031534,104,12.945795843299551
Hbeta,698.8227340374312,104,6.7194493657445316
NII,924.261560821905,104,8.887130392518317
SII,905.9163934609949,104,8.710734552509566
OIII,807.0355784968583,104,7.759957485546715
