,SNR,Signal,Noise
Component_1,11.043,0.048,0.004
Component_2,19.452,0.144,0.007
Component_3,24.108,0.205,0.009
Component_4,34.883,0.704,0.020
Component_5,4.786,0.071,0.015
Component_6,17.191,0.195,0.011
Component_7,40.609,0.321,0.008
