,SNR,SNR,SNR,SNR,SNR,Signal,Signal,Signal,Signal,Signal,Noise,Noise,Noise,Noise,Noise
,Spectrum_1,Spectrum_2,Spectrum_3,Spectrum_4,Spectrum_5,Spectrum_1,Spectrum_2,Spectrum_3,Spectrum_4,Spectrum_5,Spectrum_1,Spectrum_2,Spectrum_3,Spectrum_4,Spectrum_5
Continuum_1,9.134,10.278,10.316,15.553,7.868,0.114,0.097,0.159,0.358,0.139,0.012,0.009,0.015,0.023,0.018
Continuum_2,10.809,11.354,10.750,11.016,7.021,0.084,0.082,0.107,0.220,0.067,0.008,0.007,0.010,0.020,0.009
Continuum_3,5.615,9.324,7.725,9.349,4.410,0.067,0.072,0.081,0.157,0.042,0.012,0.008,0.010,0.017,0.010
