Name,Flux,Error_flux
Hbeta,9.78791944239589,0.5719377157176466
Halpha,23.65296506523969,0.5690612042898576
[SII]6716,1.5474423392374113,0.07586586422642222
[SII]6731,1.1366775139156113,0.053858053218991044
HeII4687,0.028086563840265387,0.025500702910455218
HeI5876,1.0086479712715912,0.06879923330959023
[OIII]4959,15.535219248414492,1.0696974785875049
[OIII]5007,46.60565774524348,1.0696974785875049
[OI]6300,0.3045029931914126,0.056097948662450256
[OI]6364,0.10150099773047086,0.056097948662450256
[NII]6548,0.23016879905386883,0.036935329717382136
[NII]6583,0.6905063971616066,0.036935329717382136
