,SNR,Signal,Noise
Component_1,53.843,0.564,0.010
Component_2,110.698,1.860,0.017
Component_3,165.553,2.124,0.013
Component_4,161.224,2.442,0.015
Component_5,34.114,0.403,0.012
Component_6,182.921,2.464,0.013
Component_7,239.516,4.930,0.021
