,SNR,Signal,Noise
Component_1,9.201,0.096,0.010
Component_2,28.823,0.484,0.017
Component_3,46.587,0.598,0.013
Component_4,47.834,0.724,0.015
Component_5,14.194,0.168,0.012
Component_6,33.703,0.454,0.013
Component_7,33.480,0.689,0.021
