,SNR,Signal,Noise
Component_1,5.653,0.051,0.009
Component_2,9.721,0.136,0.014
Component_3,12.894,0.205,0.016
Component_4,23.406,0.725,0.031
Component_5,3.878,0.077,0.020
Component_6,11.622,0.176,0.015
Component_7,10.101,0.268,0.027
