,SNR,SNR,SNR,SNR,SNR,Signal,Signal,Signal,Signal,Signal,Noise,Noise,Noise,Noise,Noise
,Spectrum_1,Spectrum_2,Spectrum_3,Spectrum_4,Spectrum_5,Spectrum_1,Spectrum_2,Spectrum_3,Spectrum_4,Spectrum_5,Spectrum_1,Spectrum_2,Spectrum_3,Spectrum_4,Spectrum_5
Continuum_1,19.845,15.215,13.995,22.034,18.840,0.584,0.321,0.387,0.724,0.501,0.029,0.021,0.028,0.033,0.027
Continuum_2,21.344,18.709,17.628,24.374,21.268,0.494,0.306,0.377,0.605,0.424,0.023,0.016,0.021,0.025,0.020
Continuum_3,18.800,17.320,18.636,16.260,18.181,0.432,0.292,0.368,0.534,0.368,0.023,0.017,0.020,0.033,0.020
