,Spectrum_1,Spectrum_2,Spectrum_3,Spectrum_4,Spectrum_5
Continuum_1,19.845,15.215,13.995,22.034,18.840
Continuum_2,21.344,18.709,17.628,24.374,21.268
Continuum_3,18.800,17.320,18.636,16.260,18.181
