,SNR,SNR,SNR,SNR,SNR,Signal,Signal,Signal,Signal,Signal,Noise,Noise,Noise,Noise,Noise
,Spectrum_1,Spectrum_2,Spectrum_3,Spectrum_4,Spectrum_5,Spectrum_1,Spectrum_2,Spectrum_3,Spectrum_4,Spectrum_5,Spectrum_1,Spectrum_2,Spectrum_3,Spectrum_4,Spectrum_5
Continuum_1,7.930,11.972,13.124,6.285,1.899,0.077,0.142,0.148,0.054,0.012,0.010,0.012,0.011,0.009,0.006
Continuum_2,2.810,7.357,6.345,2.996,1.178,0.069,0.124,0.146,0.056,0.014,0.025,0.017,0.023,0.019,0.012
Continuum_3,6.274,10.785,12.789,8.192,2.437,0.060,0.109,0.138,0.054,0.013,0.010,0.010,0.011,0.007,0.006
