,SNR,Signal,Noise
Component_1,1.598,0.024,0.015
Component_2,1.901,0.021,0.011
Component_3,4.056,0.079,0.019
Component_4,5.879,0.127,0.022
Component_5,1.252,0.026,0.021
Component_6,5.932,0.092,0.016
Component_7,11.107,0.158,0.014
