,SNR,Signal,Noise
Component_1,103.730,1.641,0.016
Component_2,147.432,3.655,0.025
Component_3,175.663,4.776,0.027
Component_4,245.034,11.382,0.046
Component_5,46.960,1.037,0.022
Component_6,187.299,4.611,0.025
Component_7,242.462,11.064,0.046
