,SNR,Signal,Noise
Component_1,32.548,0.279,0.009
Component_2,62.365,0.823,0.013
Component_3,85.457,1.241,0.015
Component_4,112.136,2.926,0.026
Component_5,21.230,0.431,0.020
Component_6,67.749,0.873,0.013
Component_7,181.587,1.704,0.009
