,SNR,Signal,Noise
Component_1,185.134,1.590,0.009
Component_2,267.557,3.532,0.013
Component_3,316.951,4.603,0.015
Component_4,414.701,10.821,0.026
Component_5,48.484,1.079,0.022
Component_6,339.254,4.373,0.013
Component_7,1136.182,10.661,0.009
