Name,Flux,Error flux
Hgamma,0.1540100281087852,0.018966331862897715
Hbeta,0.35342696247922434,0.03919099702784617
Halpha,1.4567680001154066,0.039820174857454635
[SII]6716,0.25763446937208156,0.02921181135455705
[SII]6731,0.22050359794104157,0.025850213447126756
HeII4687,0.07319342056638356,0.023865366137285998
HeI5876,0.0,0.015305426131421487
[OIII]5007_d,0.17369132658938094,0.02794527567514707
[OI]6300_d,0.10250480752990665,0.01682510732345806
[NII]6583_d,0.8561790604656312,0.07088636816979071
