,SNR,SNR,SNR,SNR,SNR,Signal,Signal,Signal,Signal,Signal,Noise,Noise,Noise,Noise,Noise
,Spectrum_1,Spectrum_2,Spectrum_3,Spectrum_4,Spectrum_5,Spectrum_1,Spectrum_2,Spectrum_3,Spectrum_4,Spectrum_5,Spectrum_1,Spectrum_2,Spectrum_3,Spectrum_4,Spectrum_5
Continuum_1,7.145,7.346,7.801,10.620,9.971,0.111,0.114,0.133,0.383,0.231,0.016,0.016,0.017,0.036,0.023
Continuum_2,7.719,10.022,10.574,16.874,12.024,0.112,0.127,0.148,0.456,0.230,0.015,0.013,0.014,0.027,0.019
Continuum_3,7.929,10.130,10.690,15.984,12.526,0.104,0.135,0.155,0.532,0.224,0.013,0.013,0.015,0.033,0.018
