,SNR,Signal,Noise
Component_1,-0.579,-0.019,0.033
Component_2,1.958,0.082,0.042
Component_3,1.246,0.054,0.043
Component_4,1.016,0.059,0.058
Component_5,0.582,0.038,0.065
