Name,Flux,Error flux
Hgamma,0.41897071031498795,0.06555781642248817
Hbeta,1.3144430388893182,0.1334818045563033
Halpha,7.534433859229991,0.13205051381403274
[SII]6716,1.2461354783405905,0.03706268050612177
[SII]6731,0.9461944959372998,0.03892802746633107
HeII4687,0.022625490784697565,0.008168445438550219
HeI5876,0.1375011441110398,0.03239898171399372
[OIII]5007_d,0.4111226080621793,0.03796101034029166
[OI]6300_d,0.25480813050612106,0.03517714454800139
[NII]6583_d,3.4803190113939486,0.06734426516365816
