Name,Flux,Error flux
Hgamma,0.3054683287272444,0.035324598338654416
Hbeta,1.1567144313716669,0.060349521652462275
Halpha,6.941564404167386,0.06360947832640948
[SII]6716,0.9269597369043081,0.06277856207809585
[SII]6731,0.7006995152323608,0.046023433680764586
HeII4687,0.07819818970436723,0.018090403666103656
HeI5876,0.19509774619723763,0.03927827678872807
[OIII]5007_d,0.35638884344682437,0.03675683056999912
[OI]6300_d,0.2704652509759197,0.07255689715681422
[NII]6583_d,3.3026876206528835,0.1152846914999256
