Name,Flux,Error flux
Hgamma,0.9960512041795627,0.07847901458011937
Hbeta,2.428370239481827,0.17508272284758666
Halpha,6.229676166851248,0.16120698419102583
[SII]6716,1.1287636110461232,0.01907075056029233
[SII]6731,0.8147538605763925,0.022401558671155116
HeII4687,0.0077094377975195204,0.008091783904654279
HeI5876,0.26866697530802935,0.05178725219742638
[OIII]5007_d,1.7498053148505277,0.04833554968290045
[OI]6300_d,0.2772760776055347,0.008053868612996366
[NII]6583_d,2.438632325709196,0.04723667111809542
