,SNR,Signal,Noise
Component_1,51.468,0.491,0.010
Component_2,31.305,0.742,0.024
Component_3,55.309,0.795,0.014
Component_4,29.208,1.484,0.051
Component_5,4.733,0.180,0.038
Component_6,52.824,0.948,0.018
Component_7,196.356,3.301,0.017
