,SNR,SNR,SNR,SNR,SNR,Signal,Signal,Signal,Signal,Signal,Noise,Noise,Noise,Noise,Noise
,Spectrum_1,Spectrum_2,Spectrum_3,Spectrum_4,Spectrum_5,Spectrum_1,Spectrum_2,Spectrum_3,Spectrum_4,Spectrum_5,Spectrum_1,Spectrum_2,Spectrum_3,Spectrum_4,Spectrum_5
Continuum_1,4.419,11.530,13.812,4.843,4.019,0.068,0.226,0.348,0.128,0.065,0.015,0.020,0.025,0.026,0.016
Continuum_2,7.617,16.913,16.023,11.763,8.448,0.074,0.262,0.318,0.120,0.061,0.010,0.016,0.020,0.010,0.007
Continuum_3,8.455,24.120,22.962,10.637,6.294,0.069,0.269,0.270,0.100,0.053,0.008,0.011,0.012,0.009,0.008
