# redshift redshift_error
0.00294	0.00011
0.00277	0.00007
0.00285	0.00009
0.00285	0.00009
0.00284	0.00008
0.00284	0.00007
0.00281	0.00006
0.00286	0.00009
0.00282	0.00006
0.00282	0.00006
0.00283	0.00007
0.00277	0.00014
0.00283	0.00007
0.00282	0.00006
0.00282	0.00006
0.00283	0.00007
0.00288	0.00006
0.00295	0.00017
0.00279	0.00004
0.00296	0.00010
0.00287	0.00006
0.00288	0.00013
0.00287	0.00012
0.00282	0.00007
