Line,Flux,Error flux
Hgamma,0.027282261641761854,0.010059447211698725
Hbeta,0.11303434608134685,0.01009550085373168
Halpha,0.3364377572854499,0.013879165839681351
[SII]6716,0.12842336870460583,0.0060978783596132395
[SII]6731,0.06883364199113945,0.006427748066624026
HeII4687,0.0,0.007859845995519713
HeI5876,0.024458787840836355,0.008854109680012191
[OIII]5007_d,0.08376245816994175,0.0040307075048402665
[OI]6300_d,0.03215291833605158,0.009699278344122961
[NII]6583_d,0.09609464088855531,0.008963140572127852
