Line,Flux,Error flux
Hgamma,0.0678577676592799,0.012379881835415335
Hbeta,0.11307178542681566,0.013492085053279935
Halpha,0.6048781123555408,0.011172197195031342
[SII]6716,0.20099859112927093,0.007456975835316895
[SII]6731,0.11278244876700562,0.007838091212150115
HeII4687,0.0,0.006220237521683134
HeI5876,0.021620731056928254,0.0024915762704650715
[OIII]5007_d,0.12469164372271027,0.00846397185213874
[OI]6300_d,0.04752862472628901,0.0088523058669893
[NII]6583_d,0.18184512660690652,0.007307411008245405
