Line,Flux,Error flux
Hgamma,0.1866958187822674,0.015379402588073443
Hbeta,0.478363271704571,0.02758428044294876
Halpha,1.8179661547556263,0.036848399488157595
[SII]6716,0.46205156858633123,0.021901901712249598
[SII]6731,0.33884685750204036,0.011697687591178493
HeII4687,0.0,0.005921114139848188
HeI5876,0.04871397915716381,0.00867892005078563
[OIII]5007_d,0.4270781915855271,0.023503811141218117
[OI]6300_d,0.03899737018453313,0.018594410299690882
[NII]6583_d,0.5945403105734783,0.016006496934769743
