Line,Flux,Error flux
Hgamma,0.09717050205336775,0.02038598669047537
Hbeta,0.26256731066956135,0.02383411497186329
Halpha,1.1960187069301331,0.027361392406613873
[SII]6716,0.29683937715316466,0.02500741247330186
[SII]6731,0.19886376389449484,0.019772524405212717
HeII4687,0.0,0.013741506657925562
HeI5876,0.00773941881078371,0.005235587669459945
[OIII]5007_d,0.16420299404472816,0.02162238400423217
[OI]6300_d,0.08762847600812115,0.01131480982044679
[NII]6583_d,0.42188772566626354,0.016648463026518456
