Line,Flux,Error flux
Hgamma,0.08490192092526286,0.017203896364323245
Hbeta,0.2908877933487066,0.027324583520710623
Halpha,1.9192889597677416,0.02968662455562143
[SII]6716,0.4257688479195402,0.013399597446888022
[SII]6731,0.3013304506754505,0.009342415870020966
HeII4687,0.0,0.004621380222787823
HeI5876,0.07189661363074903,0.007705590354526014
[OIII]5007_d,0.35435346642887927,0.0238407605600316
[OI]6300_d,0.08479037765920638,0.006890529032569334
[NII]6583_d,0.5843568444168062,0.024747135537287433
