,SNR,SNR,SNR,SNR,SNR,SNR,SNR,SNR,SNR,SNR,SNR,SNR,SNR,SNR,SNR,SNR,SNR,SNR,SNR,SNR,Signal,Signal,Signal,Signal,Signal,Signal,Signal,Signal,Signal,Signal,Signal,Signal,Signal,Signal,Signal,Signal,Signal,Signal,Signal,Signal,Noise,Noise,Noise,Noise,Noise,Noise,Noise,Noise,Noise,Noise,Noise,Noise,Noise,Noise,Noise,Noise,Noise,Noise,Noise,Noise
,Spectrum_1,Spectrum_2,Spectrum_3,Spectrum_4,Spectrum_5,Spectrum_6,Spectrum_7,Spectrum_8,Spectrum_9,Spectrum_10,Spectrum_11,Spectrum_12,Spectrum_13,Spectrum_14,Spectrum_15,Spectrum_16,Spectrum_17,Spectrum_18,Spectrum_19,Spectrum_20,Spectrum_1,Spectrum_2,Spectrum_3,Spectrum_4,Spectrum_5,Spectrum_6,Spectrum_7,Spectrum_8,Spectrum_9,Spectrum_10,Spectrum_11,Spectrum_12,Spectrum_13,Spectrum_14,Spectrum_15,Spectrum_16,Spectrum_17,Spectrum_18,Spectrum_19,Spectrum_20,Spectrum_1,Spectrum_2,Spectrum_3,Spectrum_4,Spectrum_5,Spectrum_6,Spectrum_7,Spectrum_8,Spectrum_9,Spectrum_10,Spectrum_11,Spectrum_12,Spectrum_13,Spectrum_14,Spectrum_15,Spectrum_16,Spectrum_17,Spectrum_18,Spectrum_19,Spectrum_20
Continuum_1,5.380,10.445,18.113,16.955,19.238,13.462,16.332,15.526,14.936,15.021,13.491,17.563,18.356,23.699,18.899,19.283,20.684,16.020,9.019,7.117,0.162,0.209,0.398,0.546,0.529,0.298,0.409,0.436,0.533,0.509,0.427,0.538,0.558,0.955,0.505,0.629,0.613,0.356,0.161,0.093,0.030,0.020,0.022,0.032,0.027,0.022,0.025,0.028,0.036,0.034,0.032,0.031,0.030,0.040,0.027,0.033,0.030,0.022,0.018,0.013
Continuum_2,13.138,15.518,19.770,21.689,20.363,15.935,19.457,18.170,19.552,18.475,17.313,20.585,20.843,25.726,21.785,21.670,22.516,17.757,13.047,9.894,0.159,0.207,0.357,0.468,0.454,0.286,0.391,0.428,0.508,0.498,0.442,0.509,0.522,0.790,0.446,0.543,0.506,0.305,0.160,0.106,0.012,0.013,0.018,0.022,0.022,0.018,0.020,0.024,0.026,0.027,0.026,0.025,0.025,0.031,0.020,0.025,0.022,0.017,0.012,0.011
Continuum_3,12.730,13.615,17.070,18.493,18.360,14.925,17.822,19.597,19.523,19.473,20.686,20.059,20.131,16.833,15.930,19.674,18.706,14.613,11.381,8.536,0.150,0.194,0.316,0.411,0.401,0.271,0.375,0.412,0.483,0.488,0.439,0.486,0.494,0.689,0.397,0.484,0.428,0.262,0.151,0.105,0.012,0.014,0.019,0.022,0.022,0.018,0.021,0.021,0.025,0.025,0.021,0.024,0.025,0.041,0.025,0.025,0.023,0.018,0.013,0.012
