Name,Flux,Error flux
Hgamma,2.493576396738767,0.2986795844764615
Hbeta,6.31054272706489,0.5330464729128188
Halpha,23.566909574146113,0.6509070222550533
[SII]6716,2.5247285812895486,0.19888196647144057
[SII]6731,2.1238392091764857,0.12752951239134638
HeII4687,0.0059460613258133675,0.014541151373918215
HeI5876,0.9407413498890149,0.07703336113880435
[OIII]5007_d,10.509691560477341,0.47494450172773334
[OI]6300_d,0.2786906004663257,0.024567877120242568
[NII]6583_d,6.983876574086526,0.1603251517561865
