Name,Flux,Error_flux
Hgamma,0.24038546035827996,0.04624460410922422
Hbeta,0.866193312645703,0.0726207689607414
Halpha,3.08615414926694,0.10048677991594952
[SII]6716,0.4372074463153911,0.01838867595714204
[SII]6731,0.4143703844627122,0.03236064574393349
HeII4687,0.0,0.01537564718914966
HeI5876,0.038742403584479786,0.009978667528812256
[OIII]4959,0.1775844196074294,0.03715745287493338
[OIII]5007,0.5327532588222882,0.03715745287493338
[OI]6300,0.0928917573522008,0.04051703903948198
[OI]6364,0.030963919117400266,0.04051703903948198
[NII]6548,0.39242314846411347,0.03782294491317095
[NII]6583,1.1772694453923405,0.03782294491317095
