Name,Flux,Error_flux
Hgamma,0.40334143475769335,0.09185242489759612
Hbeta,0.7136597814313029,0.04735932319774387
Halpha,3.5571863304625357,0.08008339601839654
[SII]6716,0.9433600712033611,0.037249502986327045
[SII]6731,0.6848579713086618,0.04060773815303009
HeII4687,0.0,0.010660760811130253
HeI5876,0.10131671367979121,0.03817618514952375
[OIII]4959,0.23732427187333,0.03781657161670245
[OIII]5007,0.71197281561999,0.03781657161670245
[OI]6300,0.06958390584730556,0.0326708379769869
[OI]6364,0.023194635282435185,0.0326708379769869
[NII]6548,0.33451610630223816,0.050906466450463435
[NII]6583,1.0035483189067145,0.050906466450463435
