,SNR,SNR,SNR,SNR,SNR,Signal,Signal,Signal,Signal,Signal,Noise,Noise,Noise,Noise,Noise
,Spectrum_1,Spectrum_2,Spectrum_3,Spectrum_4,Spectrum_5,Spectrum_1,Spectrum_2,Spectrum_3,Spectrum_4,Spectrum_5,Spectrum_1,Spectrum_2,Spectrum_3,Spectrum_4,Spectrum_5
Continuum_1,10.707,10.518,13.186,20.070,9.766,0.190,0.168,0.220,0.423,0.579,0.018,0.016,0.017,0.021,0.059
Continuum_2,12.588,11.352,12.917,17.499,9.541,0.150,0.143,0.163,0.359,0.289,0.012,0.013,0.013,0.020,0.030
Continuum_3,5.167,9.785,9.830,11.355,7.081,0.126,0.129,0.130,0.300,0.196,0.024,0.013,0.013,0.026,0.028
