,SNR,SNR,SNR,SNR,SNR,SNR,SNR,SNR,SNR,SNR,SNR,SNR,SNR,SNR,SNR,SNR,SNR,SNR,SNR,SNR,Signal,Signal,Signal,Signal,Signal,Signal,Signal,Signal,Signal,Signal,Signal,Signal,Signal,Signal,Signal,Signal,Signal,Signal,Signal,Signal,Noise,Noise,Noise,Noise,Noise,Noise,Noise,Noise,Noise,Noise,Noise,Noise,Noise,Noise,Noise,Noise,Noise,Noise,Noise,Noise
,Spectrum_1,Spectrum_2,Spectrum_3,Spectrum_4,Spectrum_5,Spectrum_6,Spectrum_7,Spectrum_8,Spectrum_9,Spectrum_10,Spectrum_11,Spectrum_12,Spectrum_13,Spectrum_14,Spectrum_15,Spectrum_16,Spectrum_17,Spectrum_18,Spectrum_19,Spectrum_20,Spectrum_1,Spectrum_2,Spectrum_3,Spectrum_4,Spectrum_5,Spectrum_6,Spectrum_7,Spectrum_8,Spectrum_9,Spectrum_10,Spectrum_11,Spectrum_12,Spectrum_13,Spectrum_14,Spectrum_15,Spectrum_16,Spectrum_17,Spectrum_18,Spectrum_19,Spectrum_20,Spectrum_1,Spectrum_2,Spectrum_3,Spectrum_4,Spectrum_5,Spectrum_6,Spectrum_7,Spectrum_8,Spectrum_9,Spectrum_10,Spectrum_11,Spectrum_12,Spectrum_13,Spectrum_14,Spectrum_15,Spectrum_16,Spectrum_17,Spectrum_18,Spectrum_19,Spectrum_20
Continuum_1,-0.351,-0.395,0.084,1.060,2.146,3.166,6.688,7.055,8.087,8.239,7.174,5.660,4.612,1.664,0.409,-0.275,0.032,-0.490,-0.691,-0.748,-0.012,-0.013,0.003,0.039,0.079,0.122,0.290,0.269,0.332,0.331,0.274,0.209,0.169,0.057,0.013,-0.009,0.001,-0.016,-0.023,-0.025,0.035,0.032,0.039,0.037,0.037,0.038,0.043,0.038,0.041,0.040,0.038,0.037,0.037,0.035,0.031,0.035,0.034,0.033,0.033,0.033
Continuum_2,1.792,1.960,2.599,3.891,5.743,7.029,10.877,10.684,13.355,12.712,11.527,10.274,8.383,5.077,3.028,1.986,2.195,1.114,1.054,1.124,0.037,0.039,0.055,0.087,0.121,0.154,0.271,0.269,0.322,0.323,0.280,0.222,0.190,0.100,0.059,0.040,0.041,0.023,0.022,0.021,0.021,0.020,0.021,0.022,0.021,0.022,0.025,0.025,0.024,0.025,0.024,0.022,0.023,0.020,0.020,0.020,0.019,0.021,0.021,0.019
Continuum_3,1.632,1.991,2.615,2.662,5.857,7.088,11.464,11.046,13.071,13.370,11.484,9.842,8.706,5.200,2.868,1.952,1.927,0.809,1.006,0.949,0.026,0.030,0.044,0.074,0.104,0.133,0.233,0.233,0.284,0.285,0.244,0.196,0.162,0.087,0.048,0.031,0.032,0.013,0.017,0.015,0.016,0.015,0.017,0.028,0.018,0.019,0.020,0.021,0.022,0.021,0.021,0.020,0.019,0.017,0.017,0.016,0.017,0.016,0.017,0.015
