Name,Flux,Error_flux
Hgamma,0.47655430730415677,3.7540736630445903
Hbeta,2.876840518318743,2.543048107956777
Halpha,7.958661760271314,1.977444342394402
[SII]6731_d1,0.913144866566441,3.7243951199391523
[SII]6731_d2,0.8397681040949435,3.8727307505321686
HeII4687,0.0,2.991869743574863
HeI5876,0.43313836979666664,1.8548195741004179
[OIII]4959,0.654396308375229,0.7660194013874659
[OIII]5007,1.9631889251256869,2.298058204162398
[OI]6300,0.10793817991282628,1.5289220734335336
[OI]6364,0.03597939330427543,0.5096406911445112
[NII]6548,1.2112392195530295,0.5582071377906976
[NII]6583,3.6337176586590885,1.674621413372093
