Name,Chi squared,Dof,Chi reduced
Halpha,45.40255626547234,88,0.5159381393803675
Hbeta,28.181716230747732,88,0.32024677534940604
NII,35.30795067727015,88,0.40122671224170625
SII,18.720326333283648,88,0.21273098106004146
OIII,29.20958590664812,88,0.3319271125755468
Continuum 1,774.3763040456189,88,8.799730727791124
Continuum 2,696.1048415270765,88,7.910282290080414
Continuum 3,873.1119444326213,88,9.921726641279788
