,SNR,Signal,Noise
Component_1,43.312,0.305,0.007
Component_2,29.106,0.388,0.013
Component_3,50.455,0.441,0.009
Component_4,33.520,1.095,0.033
Component_5,4.257,0.126,0.030
Component_6,31.492,0.549,0.017
Component_7,134.322,1.752,0.013
