,SNR,Signal,Noise
Component_1,29.328,0.277,0.009
Component_2,54.595,0.524,0.010
Component_3,51.502,0.700,0.014
Component_4,85.515,2.700,0.032
Component_5,4.490,0.103,0.023
Component_6,41.505,0.604,0.015
Component_7,110.670,1.141,0.010
