,SNR,Signal,Noise
Component_1,12.404,3.069,0.247
Component_2,-1.186,-7.934,6.690
Component_3,8.224,3.845,0.468
Component_4,3.498,2.739,0.783
Component_5,7.037,3.127,0.444
Component_6,4.547,0.982,0.216
