,SNR,Signal,Noise
Component_1,0.716,0.257,0.359
Component_2,0.633,1.125,1.778
Component_3,-0.284,-0.199,0.700
Component_4,1.467,0.912,0.622
Component_5,2.187,0.889,0.407
Component_6,1.549,0.275,0.177
