,SNR,SNR,SNR,SNR,SNR,SNR,SNR,SNR,SNR,SNR,SNR,SNR,SNR,SNR,SNR,SNR,SNR,SNR,SNR,SNR,Signal,Signal,Signal,Signal,Signal,Signal,Signal,Signal,Signal,Signal,Signal,Signal,Signal,Signal,Signal,Signal,Signal,Signal,Signal,Signal,Noise,Noise,Noise,Noise,Noise,Noise,Noise,Noise,Noise,Noise,Noise,Noise,Noise,Noise,Noise,Noise,Noise,Noise,Noise,Noise
,Spectrum_1,Spectrum_2,Spectrum_3,Spectrum_4,Spectrum_5,Spectrum_6,Spectrum_7,Spectrum_8,Spectrum_9,Spectrum_10,Spectrum_11,Spectrum_12,Spectrum_13,Spectrum_14,Spectrum_15,Spectrum_16,Spectrum_17,Spectrum_18,Spectrum_19,Spectrum_20,Spectrum_1,Spectrum_2,Spectrum_3,Spectrum_4,Spectrum_5,Spectrum_6,Spectrum_7,Spectrum_8,Spectrum_9,Spectrum_10,Spectrum_11,Spectrum_12,Spectrum_13,Spectrum_14,Spectrum_15,Spectrum_16,Spectrum_17,Spectrum_18,Spectrum_19,Spectrum_20,Spectrum_1,Spectrum_2,Spectrum_3,Spectrum_4,Spectrum_5,Spectrum_6,Spectrum_7,Spectrum_8,Spectrum_9,Spectrum_10,Spectrum_11,Spectrum_12,Spectrum_13,Spectrum_14,Spectrum_15,Spectrum_16,Spectrum_17,Spectrum_18,Spectrum_19,Spectrum_20
Continuum_1,2.001,3.560,5.324,4.303,4.916,5.611,5.768,5.550,7.131,8.967,10.060,8.146,6.787,6.409,5.194,4.553,7.461,7.946,3.340,2.479,0.017,0.036,0.060,0.048,0.051,0.055,0.069,0.069,0.093,0.137,0.213,0.145,0.104,0.084,0.056,0.047,0.102,0.095,0.034,0.022,0.009,0.010,0.011,0.011,0.010,0.010,0.012,0.012,0.013,0.015,0.021,0.018,0.015,0.013,0.011,0.010,0.014,0.012,0.010,0.009
Continuum_2,3.482,4.785,6.551,6.264,7.298,7.829,8.793,8.769,10.040,11.970,14.347,13.649,12.017,10.622,7.956,7.093,8.259,10.690,1.122,3.632,0.022,0.035,0.060,0.053,0.056,0.061,0.076,0.077,0.103,0.139,0.244,0.187,0.127,0.096,0.072,0.054,0.088,0.109,0.058,0.029,0.006,0.007,0.009,0.008,0.008,0.008,0.009,0.009,0.010,0.012,0.017,0.014,0.011,0.009,0.009,0.008,0.011,0.010,0.052,0.008
Continuum_3,2.958,3.957,6.478,7.187,6.870,8.111,8.675,8.883,10.941,12.330,15.413,12.498,11.704,11.166,9.560,8.300,8.297,11.265,7.008,4.831,0.022,0.031,0.054,0.058,0.058,0.068,0.079,0.086,0.111,0.141,0.261,0.252,0.155,0.111,0.087,0.065,0.077,0.119,0.056,0.037,0.007,0.008,0.008,0.008,0.009,0.008,0.009,0.010,0.010,0.011,0.017,0.020,0.013,0.010,0.009,0.008,0.009,0.011,0.008,0.008
