Line,Flux,Error flux
Hgamma,0.10408685902321557,0.01527530010322124
Hbeta,0.20975759707635333,0.02293188356040916
Halpha,2.0688477960572045,0.024890611585298466
[SII]6716,0.2724888299853304,0.013270436782527291
[SII]6731,0.14175849476479652,0.010269266561300266
HeII4687,0.0,0.005505037648783303
HeI5876,0.02866814970059677,0.007961351416152082
[OIII]5007_d,0.019395237502680972,0.016669752810024207
[OI]6300_d,0.029885132559849512,0.01287060796798213
[NII]6583_d,1.015883796944121,0.041376121114825845
