Name,Flux,Error flux
Hgamma,1.0086080710396286,0.11641801705666267
Hbeta,2.621015142136108,0.21279270576319959
Halpha,10.903540423848588,0.22795488031925096
[SII]6716,1.890837471898353,0.11893210815423065
[SII]6731,1.3346232226833574,0.06615549279609244
HeII4687,0.15314228388597856,0.05437332189207348
HeI5876,0.43077609023942437,0.04920153632403946
[OIII]5007_d,3.680724805882194,0.17005885933127557
[OI]6300_d,0.33964103920292116,0.018811202376733765
[NII]6583_d,2.907420946402253,0.11650959015828982
