,Spectrum_1,Spectrum_2,Spectrum_3,Spectrum_4,Spectrum_5
Continuum_1,11.180,11.218,25.948,13.168,3.967
Continuum_2,3.694,4.515,13.821,5.551,1.236
Continuum_3,8.829,10.904,23.926,12.748,3.327
